,name,address,stars,score,link,price,currency,main_image
34,Olalani Resort and Condotel,"Hòa Hải, Đà Nẵng - cách trung tâm 4,8 km",5,"7,7",https://www.agoda.com/vi-vn/olalani-resort-and-condotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,1.330.519,1.330.519,https://pix8.agoda.net/hotelImages/568032/-1/0d0937d8cf6c75bcb236c4a9fc2b66b6.jpg?ca=9&ce=1&s=450x450
35,AVORA Boutique Hotel,"Hải Châu, Đà Nẵng - Nội thành",3,"8,8",https://www.agoda.com/vi-vn/avora-boutique-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,416.280,416.280,https://pix8.agoda.net/hotelImages/625/6250275/6250275_18120521320070125454.jpg?ca=7&ce=1&s=450x450
36,Khách sạn Danang Golden Bay (Danang Golden Bay),"Phước Mỹ, Đà Nẵng - cách trung tâm 1,7 km",5,"8,7",https://www.agoda.com/vi-vn/danang-golden-bay_3/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,941.143,941.143,https://pix8.agoda.net/hotelImages/3471357/-1/c94022fb077963a23e75d7f9fb601180.jpg?ce=0&s=450x450
37,Khách sạn & Spa Grand Sea View (Grand Sea View Hotel & Spa),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,7 km",4,"8,9",https://www.agoda.com/vi-vn/grand-seaview-hotel-spa/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,0,Unknown,https://pix8.agoda.net/hotelImages/5578161/-1/1d7896067eac281cd4ea8d3ac35a4e6c.jpg?ca=8&ce=1&s=450x450
38,The Herriott Hotel & Suite Danang,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,4 km",3,"9,1",https://www.agoda.com/vi-vn/the-herriott-hotel-suite-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,322.410,322.410,https://pix8.agoda.net/hotelImages/3582444/-1/2d8f768a0eda73078ed4886e281a1d19.jpg?ca=6&ce=1&s=450x450
39,Khách sạn Samdi (Samdi Hotel),"Hải Châu, Đà Nẵng - cách trung tâm 0,9 km",4,"8,2","https://www.agoda.com/vi-vn/samdi-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9,16&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a",481.241,481.241,https://pix8.agoda.net/hotelImages/923897/-1/2bf8f64ca726d3a675c8e5eee692f7d1.jpg?ca=15&ce=1&s=450x450
40,Muong Thanh Apartment Luxury Đa Nang,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km",0,"8,5",https://www.agoda.com/vi-vn/muong-thanh-apartment-luxury-a-nang/hotel/all/a-n-ng-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,759.367,759.367,https://q-xx.bstatic.com/xdata/images/hotel/max500/351548335.jpg?k=217d9bdfb312b9699aad7f6e2c8b35842eca3ea557875bc4c38bd588371963fa&s=450x450
41,Shelter Stay Da Nang,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km",1,"9,4","https://www.agoda.com/vi-vn/shelter-stay-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=1,16&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a",391.493,391.493,https://pix8.agoda.net/hotelImages/32573503/-1/5a65592b79c6d7e78958761fff4bb2dc.jpg?ce=0&s=450x450
42,LA BEACH HOTEL,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,8 km",4,"8,3",https://www.agoda.com/vi-vn/la-beach-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=6&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,221.580,221.580,https://pix8.agoda.net/hotelImages/9391082/-1/e649ea3f4eb413e1cc03cbc6bb612a73.jpg?ca=12&ce=1&s=450x450
43,Khách sạn Lê Hoàng Beach (Le Hoang Beach Hotel Danang),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",4,"8,8","https://www.agoda.com/vi-vn/le-hoang-beach-hotel-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=2,16&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a",499.999,499.999,https://pix8.agoda.net/hotelImages/2279964/-1/adcbd8e2e52169546a727688941bed6f.png?ca=9&ce=1&s=450x450
44,Grand Tourane Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km",5,"8,7",https://www.agoda.com/vi-vn/grand-tourane-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,999.999,999.999,https://pix8.agoda.net/hotelImages/1158339/-1/baf0e35f7a80a55627cbb2c4b81fc2cc.jpg?ce=0&s=450x450
45,Khách Sạn và Căn Hộ Sun River (Sun River Hotel and Apartment),"Phước Mỹ, Đà Nẵng - cách trung tâm 3,2 km",4,"9,2","https://www.agoda.com/vi-vn/sun-river-hotel-and-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=1,16,-1&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a",448.812,448.812,https://pix8.agoda.net/hotelImages/9391841/-1/c18bcc904f6cde31b0bff08c7b596bb2.jpg?ce=0&s=450x450
46,A La Carte Da Nang Beach Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",5,"8,4",https://www.agoda.com/vi-vn/a-la-carte-da-nang-beach-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,1.061.615,1.061.615,https://pix8.agoda.net/hotelImages/569/569663/569663_15061615220029661903.jpg?ca=4&ce=1&s=450x450
47,Haian Riverfront Hotel Da Nang,"Hải Châu, Đà Nẵng - Nội thành",4,"8,9","https://www.agoda.com/vi-vn/haian-riverfront-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16,-1&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a",893.803,893.803,https://pix8.agoda.net/hotelImages/15854209/-1/18646d85b8cd16f98d68389ce7790fb6.jpg?ca=14&ce=1&s=450x450
48,Alan Sea Hotel Danang,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",5,"9,3",https://www.agoda.com/vi-vn/alansea-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,899.999,899.999,https://pix8.agoda.net/hotelImages/33947239/-1/3291fdd5aac933540c729ac20b6c9c34.jpg?ce=0&s=450x450
49,Menora Grand Da Nang,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,4 km",4,"8,7",https://www.agoda.com/vi-vn/menora-grand-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,342.567,342.567,https://pix8.agoda.net/hotelImages/31072278/-1/2ed37bd8c46f250776fe2c7ca9201c4f.jpg?ca=29&ce=0&s=450x450
50,Khách sạn Eden Ocean View Đà Nẵng (Eden Ocean View Hotel Danang),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,7 km",4,"8,4","https://www.agoda.com/vi-vn/eden-hotel-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16,-1&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a",681.480,681.480,https://pix8.agoda.net/hotelImages/5690874/-1/e28d8e60124af6b2318f02378fdd93ac.jpg?ca=9&ce=1&s=450x450
51,Casa Rosa Apartment Da Nang,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,2 km",0,"9,3","https://www.agoda.com/vi-vn/casa-rosa-apartment-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=1,16,-1&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a",527.222,527.222,https://pix8.agoda.net/hotelImages/6812577/-1/5e0cf1b56c1561144a80aa0290baeeb1.jpg?ca=9&ce=1&s=450x450
52,Khu nghỉ dưỡng Sandy Beach Non Nước (Sandy Beach Non Nuoc Resort),"Hòa Hải, Đà Nẵng - cách trung tâm 8,7 km",4,"7,8",https://www.agoda.com/vi-vn/centara-sandy-beach-resort-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=c27de894-63b6-450a-977e-4cb81590786a,1.066.293,1.066.293,https://pix8.agoda.net/hotelImages/66349/-1/de4c4fdc8d0dec10b029c8fe2ad98fe5.jpg?ca=7&ce=1&s=450x450
53,Grand Sunrise Boutique Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km",4,"8,8","https://www.agoda.com/vi-vn/grand-sunrise-boutique-hotel_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9,16&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4",448.653,448.653,https://pix8.agoda.net/hotelImages/5796951/-1/c8a98beef827686ec07944cbd26c93fe.jpg?ca=8&ce=1&s=450x450
54,DLG Hotel Danang,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km",5,"8,9",https://www.agoda.com/vi-vn/dlg-hotel-danang_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4,1.067.256,1.067.256,https://pix8.agoda.net/hotelImages/5835783/-1/66cfd843add4dc4332db4c2b1657de7a.jpg?ca=9&ce=1&s=450x450
55,Khách sạn CHIN Stays – Sông Hàn (CHIN Stays - Han River),"Hải Châu, Đà Nẵng - Nội thành",0,8,"https://www.agoda.com/vi-vn/chin-stays-han-river/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9,16&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4",311.053,311.053,https://pix8.agoda.net/hotelImages/27938347/-1/a67bff1641b85972dac785b4f97a01a1.jpg?ca=28&ce=0&s=450x450
56,Khách sạn Garden Riverside (The Garden Riverside Hotel ),"Hải Châu, Đà Nẵng - Nội thành",2,"8,9",https://www.agoda.com/vi-vn/the-garden-riverside-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4,0,Unknown,https://pix8.agoda.net/hotelImages/219/21955658/21955658_21011023340094090675.jpg?ca=16&ce=1&s=450x450
57,Altara Suites Đà Nẵng by AHG (Altara Suites Danang by AHG),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,2 km",5,"8,8",https://www.agoda.com/vi-vn/altara-suites-by-ri-yaz/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4,1.724.834,1.724.834,https://pix8.agoda.net/hotelImages/2662781/-1/019d58c57bf9c7c17662fe69576203a1.jpg?ca=12&ce=1&s=450x450
58,Khách sạn Monarque Đà Nẵng (Monarque Hotel Danang),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",4,"9,5","https://www.agoda.com/vi-vn/monarque-hotel-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16,-1&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4",766.349,766.349,https://pix8.agoda.net/hotelImages/2613181/-1/8ffccdbd9849776b4c455beedca1b8a1.png?ca=17&ce=1&s=450x450
59,Khách sạn Fivitel Đà Nẵng (Fivitel Da Nang Hotel),"Phước Mỹ, Đà Nẵng - cách trung tâm 1,3 km",4,"8,8","https://www.agoda.com/vi-vn/fivitel-da-nang-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16,-1&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4",665.906,665.906,https://pix8.agoda.net/hotelImages/2915722/-1/76a5daeb13863b20a9446577139d92a8.jpg?ca=28&ce=0&s=450x450
60,Paris Deli Danang Beach Hotel,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",4,"8,7","https://www.agoda.com/vi-vn/paris-deli-danang-beach-hotel_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16,-1&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4",829.030,829.030,https://pix8.agoda.net/hotelImages/2640452/-1/2eaf9a6d68a3ea4a4b6ff1fda4744a52.jpg?ca=23&ce=0&s=450x450
61,Khách Sạn Maximilan Đà Nẵng Beach (Maximilan Danang Beach Hotel),"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",5,"8,7",https://www.agoda.com/vi-vn/maximilan-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4,799.999,799.999,https://pix8.agoda.net/hotelImages/9085278/-1/df528c8397fcdeffe96cbf13c9588e24.jpg?ca=10&ce=1&s=450x450
62,Adaline Hotel and Apartment,"Hòa Hải, Đà Nẵng - cách trung tâm 4,0 km",4,9,"https://www.agoda.com/vi-vn/adaline-hotel-and-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=1,-1&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4",330.933,330.933,https://pix8.agoda.net/hotelImages/11295745/-1/edb00bed47a6438a9262e28e48e6f899.jpg?ca=9&ce=1&s=450x450
63,Khách sạn HADANA Boutique (Hadana Boutique Hotel),"Phước Mỹ, Đà Nẵng - cách trung tâm 1,0 km",4,"8,8",https://www.agoda.com/vi-vn/hadana-boutique-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4,438.148,438.148,https://pix8.agoda.net/hotelImages/1155320/-1/58ebde26e0f01a4de46373ab3bce2b22.jpg?ce=0&s=450x450
64,Benzen Boutique Stays,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,7 km",3,"8,9","https://www.agoda.com/vi-vn/benzen-boutique-stays/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-12-15&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=2,16,-1&los=1&searchrequestid=c0790c6a-6faf-403c-b684-79080d2970b4",356.250,356.250,https://pix8.agoda.net/hotelImages/818/8189044/8189044_19073123440078543132.jpg?ca=9&ce=1&s=450x450
